Date,district_name,tasmax,pr,tasmax_c,district,tmax_95th,sm_5th,heat_stress,moist_stress,csi_score,year
2030-02-21,seoni,296.4220346012471,0.0,23.272034601247128,seoni,42.221,0.59,False,True,0.5,2030
2030-02-21,shahdol,294.4288698780629,0.0,21.27886987806295,shahdol,42.91,0.59,False,True,0.5,2030
2030-02-21,shajapur,296.02219440961125,0.0,22.872194409611268,shajapur,43.08,0.59,False,True,0.5,2030
2030-02-21,sheopur,292.47382158801366,0.0,19.323821588013686,sheopur,44.5,0.36,False,True,0.5,2030
2030-02-21,shivpuri,292.2604540868769,0.0,19.110454086876928,shivpuri,43.550999999999995,0.59,False,True,0.5,2030
2030-02-21,sidhi,293.6419018183914,0.0,20.491901818391398,sidhi,43.071,0.47,False,True,0.5,2030
2030-02-21,singrauli,293.7280140900658,0.0,20.578014090065835,singrauli,42.87,0.38,False,True,0.5,2030
2030-02-21,tikamgarh,293.22576199221754,0.0,20.075761992217565,tikamgarh,44.191999999999986,0.46,False,True,0.5,2030
2030-02-21,ujjain,296.289836591193,0.0,23.139836591193045,ujjain,42.5,0.59,False,True,0.5,2030
2030-02-21,umaria,294.5935438368055,0.0,21.44354383680553,umaria,43.09,0.59,False,True,0.5,2030
2030-02-21,vidisha,294.42432998824904,0.0,21.274329988249065,vidisha,43.21,0.55,False,True,0.5,2030
2030-02-21,westnimar,299.4826395939627,0.0,26.33263959396271,westnimar,43.471,0.59,False,True,0.5,2030
2030-02-22,agarmalwa,295.6299699482165,0.0,22.479969948216535,agarmalwa,43.6,0.59,False,True,0.5,2030
2030-02-22,alirajpur,299.4087077815358,0.0,26.258707781535804,alirajpur,42.561,0.57,False,True,0.5,2030
2030-02-22,anuppur,294.13232398296293,0.0,20.982323982962953,anuppur,41.741,0.39,False,True,0.5,2030
2030-02-22,ashoknagar,293.14644356544386,0.0,19.996443565443883,ashoknagar,43.690999999999995,0.57,False,True,0.5,2030
2030-02-22,balaghat,296.67521665991086,0.0,23.525216659910882,balaghat,42.42,0.53,False,True,0.5,2030
2030-02-22,barwani,300.0496439753004,0.0,26.89964397530042,barwani,42.870999999999995,0.59,False,True,0.5,2030
2030-02-22,betul,296.8318580037399,0.0,23.681858003739933,betul,41.63,0.57,False,True,0.5,2030
2030-02-22,bhind,293.63269008629004,0.0,20.482690086290063,bhind,45.07,0.33,False,True,0.5,2030
2030-02-22,bhopal,295.3037505723629,0.0,22.153750572362924,bhopal,42.83,0.58,False,True,0.5,2030
2030-02-22,burhanpur,300.0077915489251,0.0,26.85779154892515,burhanpur,43.321,0.59,False,True,0.5,2030
2030-02-22,chhatarpur,293.4446348325367,0.0,20.2946348325367,chhatarpur,44.59,0.52,False,True,0.5,2030
2030-02-22,chhindwara,295.4466002762055,0.0,22.296600276205538,chhindwara,41.81,0.58,False,True,0.5,2030
2030-02-22,damoh,294.60388679075254,0.0,21.453886790752563,damoh,43.881,0.57,False,True,0.5,2030
2030-02-22,datia,292.83188185612147,0.0,19.681881856121493,datia,45.011,0.34,False,True,0.5,2030
2030-02-22,dewas,297.5099742571308,0.0,24.35997425713083,dewas,43.651,0.59,False,True,0.5,2030
2030-02-22,dhar,298.46512172920865,0.0,25.31512172920867,dhar,42.690999999999995,0.59,False,True,0.5,2030
2030-02-22,dindori,293.95614371829566,0.0,20.806143718295687,dindori,41.05,0.48,False,True,0.5,2030
2030-02-22,eastnimar,299.1015772563656,0.0,25.951577256365624,eastnimar,43.75,0.59,False,True,0.5,2030
2030-02-22,guna,293.5659559060353,0.0,20.41595590603532,guna,43.01,0.57,False,True,0.5,2030
2030-02-22,gwalior,292.7138126438936,0.0,19.56381264389364,gwalior,44.550999999999995,0.34,False,True,0.5,2030
2030-02-22,harda,297.9392773004804,0.0,24.78927730048042,harda,43.75,0.59,False,True,0.5,2030
2030-02-22,hoshangabad,296.7704548196232,0.0,23.620454819623205,hoshangabad,42.78,0.5,False,True,0.5,2030
2030-02-22,indore,297.31667634548296,0.0,24.166676345482983,indore,42.841,0.59,False,True,0.5,2030
2030-02-22,jabalpur,295.3700974598229,0.0,22.22009745982291,jabalpur,43.351,0.59,False,True,0.5,2030
2030-02-22,jhabua,298.26679896613166,0.0,25.116798966131682,jhabua,42.52,0.56,False,True,0.5,2030
2030-02-22,katni,294.3987098524799,0.0,21.24870985247992,katni,43.09,0.59,False,True,0.5,2030
2030-02-22,mandla,295.4865632707567,0.0,22.3365632707567,mandla,42.11199999999999,0.58,False,True,0.5,2030
2030-02-22,mandsaur,295.394494985369,0.0,22.244494985369045,mandsaur,42.721,0.58,False,True,0.5,2030
2030-02-22,morena,293.2034642351028,0.0,20.05346423510281,morena,45.021,0.33,False,True,0.5,2030
2030-02-22,narsimhapur,295.6164717569594,0.0,22.466471756959436,narsimhapur,43.8,0.59,False,True,0.5,2030
2030-02-22,neemuch,294.74746187600107,0.0,21.59746187600109,neemuch,42.230999999999995,0.47,False,True,0.5,2030
2030-02-22,panna,293.52699698102066,0.0,20.37699698102068,panna,43.781,0.46,False,True,0.5,2030
2030-02-22,raisen,295.74969526192115,0.0,22.59969526192117,raisen,44.15,0.59,False,True,0.5,2030
2030-02-22,rajgarh,295.28073213640596,0.0,22.13073213640598,rajgarh,43.641,0.59,False,True,0.5,2030
2030-02-22,ratlam,296.86072422339174,0.0,23.710724223391765,ratlam,42.301999999999985,0.59,False,True,0.5,2030
2030-02-22,rewa,293.4693684193043,0.0,20.31936841930434,rewa,44.761,0.45,False,True,0.5,2030
2030-02-22,sagar,294.553909561397,0.0,21.40390956139703,sagar,43.43,0.58,False,True,0.5,2030
2030-02-22,satna,293.27401183973234,0.0,20.12401183973236,satna,43.79,0.46,False,True,0.5,2030
2030-02-22,sehore,296.7242433837639,0.0,23.57424338376393,sehore,43.28,0.59,False,True,0.5,2030
2030-02-22,seoni,295.7454397861015,0.0,22.595439786101508,seoni,42.221,0.59,False,True,0.5,2030
2030-02-22,shahdol,293.9040361761756,0.0,20.754036176175646,shahdol,42.91,0.59,False,True,0.5,2030
2030-02-22,shajapur,296.25483214253126,0.0,23.10483214253128,shajapur,43.08,0.59,False,True,0.5,2030
2030-02-22,sheopur,292.7651845854326,0.0,19.615184585432644,sheopur,44.5,0.36,False,True,0.5,2030
2030-02-22,shivpuri,292.4994657040649,0.0,19.349465704064926,shivpuri,43.550999999999995,0.59,False,True,0.5,2030
2030-02-22,sidhi,293.48647527962095,0.0,20.33647527962097,sidhi,43.071,0.47,False,True,0.5,2030
2030-02-22,singrauli,293.891292694033,0.0,20.741292694033007,singrauli,42.87,0.38,False,True,0.5,2030
2030-02-22,tikamgarh,293.31670214073125,0.0,20.166702140731275,tikamgarh,44.191999999999986,0.46,False,True,0.5,2030
2030-02-22,ujjain,296.68308584304344,0.0,23.533085843043466,ujjain,42.5,0.59,False,True,0.5,2030
2030-02-22,umaria,294.1376904920056,0.0,20.98769049200564,umaria,43.09,0.59,False,True,0.5,2030
2030-02-22,vidisha,294.5307345454365,0.0,21.380734545436496,vidisha,43.21,0.55,False,True,0.5,2030
2030-02-22,westnimar,299.54923271904784,0.0,26.39923271904786,westnimar,43.471,0.59,False,True,0.5,2030
2030-02-23,agarmalwa,294.53972332101125,0.0,21.389723321011274,agarmalwa,43.6,0.59,False,True,0.5,2030
2030-02-23,alirajpur,299.0100263063176,0.0,25.86002630631765,alirajpur,42.561,0.57,False,True,0.5,2030
2030-02-23,anuppur,294.11728683370626,0.0,20.967286833706282,anuppur,41.741,0.39,False,True,0.5,2030
2030-02-23,ashoknagar,292.8238080169405,0.0,19.67380801694054,ashoknagar,43.690999999999995,0.57,False,True,0.5,2030
2030-02-23,balaghat,296.6330744686099,0.0,23.483074468609914,balaghat,42.42,0.53,False,True,0.5,2030
2030-02-23,barwani,300.0653177597187,0.0,26.915317759718732,barwani,42.870999999999995,0.59,False,True,0.5,2030
2030-02-23,betul,296.71362706740126,0.0,23.563627067401285,betul,41.63,0.57,False,True,0.5,2030
2030-02-23,bhind,293.72465404652326,0.0,20.57465404652328,bhind,45.07,0.33,False,True,0.5,2030
2030-02-23,bhopal,294.0765062007667,0.0,20.92650620076671,bhopal,42.83,0.58,False,True,0.5,2030
2030-02-23,burhanpur,300.29409032510534,0.0,27.144090325105367,burhanpur,43.321,0.59,False,True,0.5,2030
2030-02-23,chhatarpur,292.9416324034432,0.0,19.791632403443202,chhatarpur,44.59,0.52,False,True,0.5,2030
2030-02-23,chhindwara,295.1352707726145,0.0,21.985270772614513,chhindwara,41.81,0.58,False,True,0.5,2030
2030-02-23,damoh,293.77790151928366,0.0,20.627901519283682,damoh,43.881,0.57,False,True,0.5,2030
2030-02-23,datia,293.05140086151357,0.0,19.901400861513594,datia,45.011,0.34,False,True,0.5,2030
2030-02-23,dewas,296.6514188918131,0.0,23.501418891813103,dewas,43.651,0.59,False,True,0.5,2030
2030-02-23,dhar,297.9241147082462,0.0,24.774114708246202,dhar,42.690999999999995,0.59,False,True,0.5,2030
2030-02-23,dindori,293.8658660676744,0.0,20.715866067674426,dindori,41.05,0.48,False,True,0.5,2030
2030-02-23,eastnimar,298.99275359177017,0.0,25.84275359177019,eastnimar,43.75,0.59,False,True,0.5,2030
2030-02-23,guna,293.08419927767756,0.0,19.93419927767758,guna,43.01,0.57,False,True,0.5,2030
2030-02-23,gwalior,292.9061323060133,0.0,19.756132306013342,gwalior,44.550999999999995,0.34,False,True,0.5,2030
2030-02-23,harda,297.4595566784027,0.0,24.309556678402714,harda,43.75,0.59,False,True,0.5,2030
2030-02-23,hoshangabad,295.9622958245798,0.0,22.81229582457985,hoshangabad,42.78,0.5,False,True,0.5,2030
2030-02-23,indore,296.5789186500694,0.0,23.42891865006942,indore,42.841,0.59,False,True,0.5,2030
2030-02-23,jabalpur,294.8471862521099,0.0,21.69718625210993,jabalpur,43.351,0.59,False,True,0.5,2030
2030-02-23,jhabua,297.521733389539,0.0,24.37173338953903,jhabua,42.52,0.56,False,True,0.5,2030
2030-02-23,katni,293.8715812552854,0.0,20.7215812552854,katni,43.09,0.59,False,True,0.5,2030
2030-02-23,mandla,295.2550239080757,0.0,22.105023908075736,mandla,42.11199999999999,0.58,False,True,0.5,2030
2030-02-23,mandsaur,294.5140189169701,0.0,21.36401891697011,mandsaur,42.721,0.58,False,True,0.5,2030
2030-02-23,morena,293.38526606268493,0.0,20.235266062684957,morena,45.021,0.33,False,True,0.5,2030
2030-02-23,narsimhapur,294.927448825317,0.0,21.777448825317038,narsimhapur,43.8,0.59,False,True,0.5,2030
2030-02-23,neemuch,294.1402777220181,0.0,20.990277722018106,neemuch,42.230999999999995,0.47,False,True,0.5,2030
2030-02-23,panna,292.9114921071374,0.0,19.76149210713743,panna,43.781,0.46,False,True,0.5,2030
2030-02-23,raisen,294.5377145227683,0.0,21.387714522768306,raisen,44.15,0.59,False,True,0.5,2030
2030-02-23,rajgarh,294.26790258441685,0.0,21.117902584416868,rajgarh,43.641,0.59,False,True,0.5,2030
2030-02-23,ratlam,295.868797242394,0.0,22.718797242394032,ratlam,42.301999999999985,0.59,False,True,0.5,2030
2030-02-23,rewa,293.3629414904987,0.0,20.212941490498736,rewa,44.761,0.45,False,True,0.5,2030
2030-02-23,sagar,293.7267213392009,0.0,20.5767213392009,sagar,43.43,0.58,False,True,0.5,2030
2030-02-23,satna,292.9565777566131,0.0,19.806577756613137,satna,43.79,0.46,False,True,0.5,2030
2030-02-23,sehore,295.6228310654005,0.0,22.4728310654005,sehore,43.28,0.59,False,True,0.5,2030
2030-02-23,seoni,295.4327520208576,0.0,22.28275202085763,seoni,42.221,0.59,False,True,0.5,2030
2030-02-23,shahdol,293.8454836690447,0.0,20.695483669044734,shahdol,42.91,0.59,False,True,0.5,2030
2030-02-23,shajapur,295.0202947096391,0.0,21.870294709639097,shajapur,43.08,0.59,False,True,0.5,2030
2030-02-23,sheopur,292.92648643100756,0.0,19.776486431007584,sheopur,44.5,0.36,False,True,0.5,2030
2030-02-23,shivpuri,292.5150587050509,0.0,19.3650587050509,shivpuri,43.550999999999995,0.59,False,True,0.5,2030
2030-02-23,sidhi,293.44045615508185,0.0,20.29045615508187,sidhi,43.071,0.47,False,True,0.5,2030
2030-02-23,singrauli,293.8666569527864,0.0,20.716656952786423,singrauli,42.87,0.38,False,True,0.5,2030
2030-02-23,tikamgarh,293.02540059238083,0.0,19.875400592380856,tikamgarh,44.191999999999986,0.46,False,True,0.5,2030
2030-02-23,ujjain,295.59600839117013,0.0,22.446008391170153,ujjain,42.5,0.59,False,True,0.5,2030
2030-02-23,umaria,293.8774478580142,0.0,20.727447858014216,umaria,43.09,0.59,False,True,0.5,2030
2030-02-23,vidisha,293.6631245688787,0.0,20.51312456887871,vidisha,43.21,0.55,False,True,0.5,2030
2030-02-23,westnimar,299.45702627822794,0.0,26.307026278227966,westnimar,43.471,0.59,False,True,0.5,2030
2030-02-24,agarmalwa,295.5096687517668,0.0,22.359668751766833,agarmalwa,43.6,0.59,False,True,0.5,2030
2030-02-24,alirajpur,299.44786611417436,0.0,26.297866114174383,alirajpur,42.561,0.57,False,True,0.5,2030
2030-02-24,anuppur,294.0931479346673,0.0,20.94314793466731,anuppur,41.741,0.39,False,True,0.5,2030
2030-02-24,ashoknagar,293.1985347204893,0.0,20.04853472048933,ashoknagar,43.690999999999995,0.57,False,True,0.5,2030
2030-02-24,balaghat,296.2621765062249,0.0,23.1121765062249,balaghat,42.42,0.53,False,True,0.5,2030
2030-02-24,barwani,300.13993898438315,0.0,26.989938984383173,barwani,42.870999999999995,0.59,False,True,0.5,2030
2030-02-24,betul,296.1173136937533,0.0,22.96731369375334,betul,41.63,0.57,False,True,0.5,2030
2030-02-24,bhind,294.07586650512457,0.0,20.92586650512459,bhind,45.07,0.33,False,True,0.5,2030
2030-02-24,bhopal,294.8574134161858,0.0,21.70741341618583,bhopal,42.83,0.58,False,True,0.5,2030
2030-02-24,burhanpur,299.96675332793114,0.0,26.816753327931167,burhanpur,43.321,0.59,False,True,0.5,2030
2030-02-24,chhatarpur,293.6326153483612,0.0,20.482615348361207,chhatarpur,44.59,0.52,False,True,0.5,2030
2030-02-24,chhindwara,294.79786069259103,0.0,21.647860692591053,chhindwara,41.81,0.58,False,True,0.5,2030
2030-02-24,damoh,294.3217018152958,0.0,21.17170181529582,damoh,43.881,0.57,False,True,0.5,2030
2030-02-24,datia,293.468641376747,0.0,20.318641376746996,datia,45.011,0.34,False,True,0.5,2030
2030-02-24,dewas,297.1664412436211,0.0,24.016441243621102,dewas,43.651,0.59,False,True,0.5,2030
2030-02-24,dhar,298.4126171406151,0.0,25.262617140615134,dhar,42.690999999999995,0.59,False,True,0.5,2030
2030-02-24,dindori,293.755501238505,0.0,20.605501238505042,dindori,41.05,0.48,False,True,0.5,2030
2030-02-24,eastnimar,298.7957072932546,0.0,25.645707293254645,eastnimar,43.75,0.59,False,True,0.5,2030
2030-02-24,guna,293.58138483220887,0.0,20.43138483220889,guna,43.01,0.57,False,True,0.5,2030
2030-02-24,gwalior,293.31297245353863,0.0,20.162972453538657,gwalior,44.550999999999995,0.34,False,True,0.5,2030
2030-02-24,harda,297.38677606147087,0.0,24.23677606147089,harda,43.75,0.59,False,True,0.5,2030
2030-02-24,hoshangabad,296.1012589655002,0.0,22.951258965500244,hoshangabad,42.78,0.5,False,True,0.5,2030
2030-02-24,indore,297.1571909908319,0.0,24.00719099083193,indore,42.841,0.59,False,True,0.5,2030
2030-02-24,jabalpur,294.8803888163747,0.0,21.730388816374727,jabalpur,43.351,0.59,False,True,0.5,2030
2030-02-24,jhabua,298.2202573135407,0.0,25.070257313540708,jhabua,42.52,0.56,False,True,0.5,2030
2030-02-24,katni,294.20411746977373,0.0,21.054117469773757,katni,43.09,0.59,False,True,0.5,2030
2030-02-24,mandla,295.1108200875267,0.0,21.960820087526713,mandla,42.11199999999999,0.58,False,True,0.5,2030
2030-02-24,mandsaur,295.41812965535524,0.0,22.268129655355267,mandsaur,42.721,0.58,False,True,0.5,2030
2030-02-24,morena,293.719206618597,0.0,20.569206618597036,morena,45.021,0.33,False,True,0.5,2030
2030-02-24,narsimhapur,295.01453009145735,0.0,21.864530091457368,narsimhapur,43.8,0.59,False,True,0.5,2030
2030-02-24,neemuch,294.8720262387953,0.0,21.72202623879531,neemuch,42.230999999999995,0.47,False,True,0.5,2030
2030-02-24,panna,293.58932948254096,0.0,20.439329482540984,panna,43.781,0.46,False,True,0.5,2030
2030-02-24,raisen,295.16430586248754,0.0,22.01430586248756,raisen,44.15,0.59,False,True,0.5,2030
2030-02-24,rajgarh,295.0638499769665,0.0,21.913849976966503,rajgarh,43.641,0.59,False,True,0.5,2030
2030-02-24,ratlam,296.77443555295895,0.0,23.62443555295897,ratlam,42.301999999999985,0.59,False,True,0.5,2030
2030-02-24,rewa,293.64812180388344,0.0,20.498121803883464,rewa,44.761,0.45,False,True,0.5,2030
2030-02-24,sagar,294.23968672960433,0.0,21.089686729604352,sagar,43.43,0.58,False,True,0.5,2030
2030-02-24,satna,293.4318962346495,0.0,20.281896234649537,satna,43.79,0.46,False,True,0.5,2030
2030-02-24,sehore,296.21074180877656,0.0,23.060741808776584,sehore,43.28,0.59,False,True,0.5,2030
2030-02-24,seoni,295.1961508883206,0.0,22.046150888320597,seoni,42.221,0.59,False,True,0.5,2030
2030-02-24,shahdol,293.9166275523552,0.0,20.766627552355203,shahdol,42.91,0.59,False,True,0.5,2030
2030-02-24,shajapur,295.9130785392992,0.0,22.763078539299215,shajapur,43.08,0.59,False,True,0.5,2030
2030-02-24,sheopur,293.3001907230507,0.0,20.15019072305074,sheopur,44.5,0.36,False,True,0.5,2030
2030-02-24,shivpuri,292.94880434086974,0.0,19.798804340869765,shivpuri,43.550999999999995,0.59,False,True,0.5,2030
2030-02-24,sidhi,293.67859441454175,0.0,20.52859441454177,sidhi,43.071,0.47,False,True,0.5,2030
2030-02-24,singrauli,294.06186243546034,0.0,20.911862435460364,singrauli,42.87,0.38,False,True,0.5,2030
2030-02-24,tikamgarh,293.59873369042145,0.0,20.448733690421477,tikamgarh,44.191999999999986,0.46,False,True,0.5,2030
2030-02-24,ujjain,296.5027934713127,0.0,23.352793471312737,ujjain,42.5,0.59,False,True,0.5,2030
2030-02-24,umaria,294.0577060092318,0.0,20.907706009231845,umaria,43.09,0.59,False,True,0.5,2030
2030-02-24,vidisha,294.2036398024787,0.0,21.0536398024787,vidisha,43.21,0.55,False,True,0.5,2030
2030-02-24,westnimar,299.53640422488303,0.0,26.38640422488305,westnimar,43.471,0.59,False,True,0.5,2030
2030-02-25,agarmalwa,298.1828087003608,0.0,25.032808700360818,agarmalwa,43.6,0.59,False,True,0.5,2030
2030-02-25,alirajpur,301.92409986790597,0.0,28.77409986790599,alirajpur,42.561,0.57,False,True,0.5,2030
2030-02-25,anuppur,294.87830805831135,0.0,21.72830805831137,anuppur,41.741,0.39,False,True,0.5,2030
2030-02-25,ashoknagar,296.35061677043115,0.0,23.200616770431168,ashoknagar,43.690999999999995,0.57,False,True,0.5,2030
2030-02-25,balaghat,297.2128766098506,0.0,24.062876609850605,balaghat,42.42,0.53,False,True,0.5,2030
2030-02-25,barwani,302.6952174635825,0.0,29.545217463582503,barwani,42.870999999999995,0.59,False,True,0.5,2030
2030-02-25,betul,298.44030640965747,0.0,25.29030640965749,betul,41.63,0.57,False,True,0.5,2030
2030-02-25,bhind,295.9233581483248,0.0,22.773358148324803,bhind,45.07,0.33,False,True,0.5,2030
2030-02-25,bhopal,297.3464301524815,0.0,24.196430152481526,bhopal,42.83,0.58,False,True,0.5,2030
2030-02-25,burhanpur,302.3570641483822,0.0,29.207064148382244,burhanpur,43.321,0.59,False,True,0.5,2030
2030-02-25,chhatarpur,295.8982591750484,0.0,22.748259175048418,chhatarpur,44.59,0.52,False,True,0.5,2030
2030-02-25,chhindwara,296.6366398997464,0.0,23.48663989974642,chhindwara,41.81,0.58,False,True,0.5,2030
2030-02-25,damoh,296.4958487186217,0.0,23.34584871862171,damoh,43.881,0.57,False,True,0.5,2030
2030-02-25,datia,295.9620516465857,0.0,22.8120516465857,datia,45.011,0.34,False,True,0.5,2030
2030-02-25,dewas,299.676933441458,0.0,26.526933441458027,dewas,43.651,0.59,False,True,0.5,2030
2030-02-25,dhar,300.9324303448382,0.0,27.782430344838247,dhar,42.690999999999995,0.59,False,True,0.5,2030
2030-02-25,dindori,294.7099919848972,0.0,21.559991984897238,dindori,41.05,0.48,False,True,0.5,2030
2030-02-25,eastnimar,301.3153425449279,0.0,28.16534254492791,eastnimar,43.75,0.59,False,True,0.5,2030
2030-02-25,guna,296.6707450861323,0.0,23.520745086132308,guna,43.01,0.57,False,True,0.5,2030
2030-02-25,gwalior,295.8736489115436,0.0,22.72364891154365,gwalior,44.550999999999995,0.34,False,True,0.5,2030
2030-02-25,harda,299.83787383721165,0.0,26.68787383721167,harda,43.75,0.59,False,True,0.5,2030
2030-02-25,hoshangabad,298.3360531795726,0.0,25.18605317957264,hoshangabad,42.78,0.5,False,True,0.5,2030
2030-02-25,indore,299.7284348473047,0.0,26.57843484730472,indore,42.841,0.59,False,True,0.5,2030
2030-02-25,jabalpur,296.59810611240584,0.0,23.448106112405867,jabalpur,43.351,0.59,False,True,0.5,2030
2030-02-25,jhabua,300.6666114559389,0.0,27.516611455938914,jhabua,42.52,0.56,False,True,0.5,2030
2030-02-25,katni,295.993496219678,0.0,22.843496219678002,katni,43.09,0.59,False,True,0.5,2030
2030-02-25,mandla,296.35248784454194,0.0,23.202487844541963,mandla,42.11199999999999,0.58,False,True,0.5,2030
2030-02-25,mandsaur,297.96613403611303,0.0,24.816134036113056,mandsaur,42.721,0.58,False,True,0.5,2030
2030-02-25,morena,295.9967577336763,0.0,22.846757733676327,morena,45.021,0.33,False,True,0.5,2030
2030-02-25,narsimhapur,296.88454921544906,0.0,23.73454921544908,narsimhapur,43.8,0.59,False,True,0.5,2030
2030-02-25,neemuch,297.43496448294843,0.0,24.284964482948453,neemuch,42.230999999999995,0.47,False,True,0.5,2030
2030-02-25,panna,295.6695432433414,0.0,22.519543243341445,panna,43.781,0.46,False,True,0.5,2030
2030-02-25,raisen,297.3729963122768,0.0,24.222996312276848,raisen,44.15,0.59,False,True,0.5,2030
2030-02-25,rajgarh,297.79335772943347,0.0,24.64335772943349,rajgarh,43.641,0.59,False,True,0.5,2030
2030-02-25,ratlam,299.2323339274803,0.0,26.082333927480306,ratlam,42.301999999999985,0.59,False,True,0.5,2030
2030-02-25,rewa,294.9735897307586,0.0,21.823589730758613,rewa,44.761,0.45,False,True,0.5,2030
2030-02-25,sagar,296.70898767041916,0.0,23.558987670419185,sagar,43.43,0.58,False,True,0.5,2030
2030-02-25,satna,295.18172038231876,0.0,22.03172038231878,satna,43.79,0.46,False,True,0.5,2030
2030-02-25,sehore,298.59450614963197,0.0,25.44450614963199,sehore,43.28,0.59,False,True,0.5,2030
2030-02-25,seoni,296.7206572538577,0.0,23.570657253857746,seoni,42.221,0.59,False,True,0.5,2030
2030-02-25,shahdol,295.0100365541018,0.0,21.86003655410184,shahdol,42.91,0.59,False,True,0.5,2030
2030-02-25,shajapur,298.4399362236562,0.0,25.28993622365624,shajapur,43.08,0.59,False,True,0.5,2030
2030-02-25,sheopur,296.39914243448396,0.0,23.249142434483986,sheopur,44.5,0.36,False,True,0.5,2030
2030-02-25,shivpuri,296.0577225626748,0.0,22.90772256267485,shivpuri,43.550999999999995,0.59,False,True,0.5,2030
2030-02-25,sidhi,294.9898547591451,0.0,21.839854759145112,sidhi,43.071,0.47,False,True,0.5,2030
2030-02-25,singrauli,294.99347364833585,0.0,21.843473648335873,singrauli,42.87,0.38,False,True,0.5,2030
2030-02-25,tikamgarh,296.1829487333586,0.0,23.032948733358637,tikamgarh,44.191999999999986,0.46,False,True,0.5,2030
2030-02-25,ujjain,299.0579009297952,0.0,25.907900929795233,ujjain,42.5,0.59,False,True,0.5,2030
2030-02-25,umaria,295.4911005243524,0.0,22.34110052435244,umaria,43.09,0.59,False,True,0.5,2030
2030-02-25,vidisha,296.9974510835641,0.0,23.847451083564124,vidisha,43.21,0.55,False,True,0.5,2030
2030-02-25,westnimar,302.09676870712076,0.0,28.946768707120782,westnimar,43.471,0.59,False,True,0.5,2030
2030-02-26,agarmalwa,303.5362754871971,0.0,30.38627548719711,agarmalwa,43.6,0.59,False,True,0.5,2030
2030-02-26,alirajpur,307.24919200783495,0.0,34.09919200783497,alirajpur,42.561,0.57,False,True,0.5,2030
2030-02-26,anuppur,298.22698634402377,0.0,25.076986344023794,anuppur,41.741,0.39,False,True,0.5,2030
2030-02-26,ashoknagar,300.8877394189292,0.0,27.73773941892921,ashoknagar,43.690999999999995,0.57,False,True,0.5,2030
2030-02-26,balaghat,301.6871249793273,0.0,28.537124979327302,balaghat,42.42,0.53,False,True,0.5,2030
2030-02-26,barwani,307.6379860650619,0.0,34.48798606506193,barwani,42.870999999999995,0.59,False,True,0.5,2030
2030-02-26,betul,303.19976848492524,0.0,30.049768484925266,betul,41.63,0.57,False,True,0.5,2030
2030-02-26,bhind,298.25935896782033,0.0,25.109358967820356,bhind,45.07,0.33,False,True,0.5,2030
2030-02-26,bhopal,302.4609355752399,0.0,29.31093557523991,bhopal,42.83,0.58,False,True,0.5,2030
2030-02-26,burhanpur,306.8488941814883,0.0,33.6988941814883,burhanpur,43.321,0.59,False,True,0.5,2030
2030-02-26,chhatarpur,299.1029573227761,0.0,25.952957322776115,chhatarpur,44.59,0.52,False,True,0.5,2030
2030-02-26,chhindwara,301.52681762484485,0.0,28.376817624844875,chhindwara,41.81,0.58,False,True,0.5,2030
2030-02-26,damoh,300.681645088045,0.0,27.531645088045025,damoh,43.881,0.57,False,True,0.5,2030
2030-02-26,datia,299.01487786956494,0.0,25.864877869564964,datia,45.011,0.34,False,True,0.5,2030
2030-02-26,dewas,304.78024023705785,0.0,31.630240237057876,dewas,43.651,0.59,False,True,0.5,2030
2030-02-26,dhar,306.1670070343484,0.0,33.01700703434841,dhar,42.690999999999995,0.59,False,True,0.5,2030
2030-02-26,dindori,298.52419886059226,0.0,25.374198860592287,dindori,41.05,0.48,False,True,0.5,2030
2030-02-26,eastnimar,306.1421732181457,0.0,32.992173218145695,eastnimar,43.75,0.59,False,True,0.5,2030
2030-02-26,guna,301.49506496996673,0.0,28.345064969966757,guna,43.01,0.57,False,True,0.5,2030
2030-02-26,gwalior,299.18173951537386,0.0,26.031739515373886,gwalior,44.550999999999995,0.34,False,True,0.5,2030
2030-02-26,harda,304.76002295454424,0.0,31.610022954544263,harda,43.75,0.59,False,True,0.5,2030
2030-02-26,hoshangabad,303.3077084119781,0.0,30.15770841197815,hoshangabad,42.78,0.5,False,True,0.5,2030
2030-02-26,indore,304.8946028320593,0.0,31.744602832059343,indore,42.841,0.59,False,True,0.5,2030
2030-02-26,jabalpur,301.1608990199847,0.0,28.01089901998472,jabalpur,43.351,0.59,False,True,0.5,2030
2030-02-26,jhabua,306.0858485561242,0.0,32.9358485561242,jhabua,42.52,0.56,False,True,0.5,2030
2030-02-26,katni,299.8083297779377,0.0,26.658329777937695,katni,43.09,0.59,False,True,0.5,2030
2030-02-26,mandla,300.6679399481473,0.0,27.51793994814733,mandla,42.11199999999999,0.58,False,True,0.5,2030
2030-02-26,mandsaur,303.71774261680724,0.0,30.567742616807266,mandsaur,42.721,0.58,False,True,0.5,2030
2030-02-26,morena,299.14311713573204,0.0,25.993117135732064,morena,45.021,0.33,False,True,0.5,2030
2030-02-26,narsimhapur,301.7633610056407,0.0,28.61336100564074,narsimhapur,43.8,0.59,False,True,0.5,2030
2030-02-26,neemuch,303.40055246755395,0.0,30.250552467553973,neemuch,42.230999999999995,0.47,False,True,0.5,2030
