Date,district_name,mean
2010-01-17,,0.6054163819884697
2010-01-17,,0.5723506398394098
2010-01-17,,0.6664498525707552
2010-01-17,,0.5351344390435933
2010-01-17,,0.46084471473536526
2010-01-17,,0.664627677557507
2010-01-17,,0.42419101822482935
2010-01-17,,0.4696857518059087
2010-01-17,,0.5485542333661266
2010-01-17,,0.4611283742796984
2010-01-17,,0.5898265794921317
2010-01-17,,0.5985414701661341
2010-01-17,,0.543737043432962
2010-01-17,,0.6875749614043568
2010-01-17,,0.47119207759994547
2010-02-02,,0.4200104294396685
2010-02-02,,0.3289391693729069
2010-02-02,,0.37745516265553897
2010-02-02,,0.5513820052427477
2010-02-02,,0.5563477261401382
2010-02-02,,0.3316850825537196
2010-02-02,,0.48523137965002267
2010-02-02,,0.5957480668968654
2010-02-02,,0.5925418417130175
2010-02-02,,0.4129773690492601
2010-02-02,,0.5497780588616646
2010-02-02,,0.4944461092795842
2010-02-02,,0.5018882976534629
2010-02-02,,0.6148510771746228
2010-02-02,,0.5337798710470385
2010-02-02,,0.40809340055907806
2010-02-02,,0.46593178459618584
2010-02-02,,0.3987780116958581
2010-02-02,,0.47388438564720875
2010-02-02,,0.4774990698727596
2010-02-02,,0.6381973196189829
2010-02-02,,0.6750306508059806
2010-02-02,,0.5451084575254525
2010-02-02,,0.5471427984554731
2010-02-02,,0.30548332891972474
2010-02-02,,0.5269594364560816
2010-02-02,,0.45685767666970956
2010-02-02,,0.41134209829619334
2010-02-02,,0.503237960710519
2010-02-02,,0.5640756556384271
2010-02-02,,0.32846009381289465
2010-02-02,,0.48808765973300744
2010-02-02,,0.6060196997315266
2010-02-02,,0.48275748719833
2010-02-02,,0.38459714505252945
2010-02-02,,0.5105526047457977
2010-02-02,,0.5692333566329084
2010-02-02,,0.5420475879000922
2010-02-02,,0.6070052374023965
2010-02-02,,0.4997525480556414
2010-02-02,,0.4330802208091771
2010-02-02,,0.5960064389638238
2010-02-02,,0.381794068885603
2010-02-02,,0.42493560104043787
2010-02-02,,0.5062524373538717
2010-02-02,,0.426978854330054
2010-02-02,,0.558812439677903
2010-02-02,,0.4929370721278051
2010-02-02,,0.49812275238014764
2010-02-02,,0.6517693579807167
2010-02-02,,0.40975105569471204
2010-02-18,,0.35181656516717724
2010-02-18,,0.30209790393383773
2010-02-18,,0.35319303167435645
2010-02-18,,0.434332764256621
2010-02-18,,0.526134440853207
2010-02-18,,0.2938620563758988
2010-02-18,,0.407864953018716
2010-02-18,,0.47868662138757545
2010-02-18,,0.48618213678759375
2010-02-18,,0.3563889960048746
2010-02-18,,0.4640507154821327
2010-02-18,,0.4277683373703341
2010-02-18,,0.4224353988883254
2010-02-18,,0.5656220847858473
2010-02-18,,0.43332943484823905
2010-02-18,,0.34633278604274087
2010-02-18,,0.44074849407778405
2010-02-18,,0.3235125863300033
2010-02-18,,0.4095108993715209
2010-02-18,,0.4158101698009813
2010-02-18,,0.519503060316099
2010-02-18,,0.5950336053743214
2010-02-18,,0.47056669326294565
2010-02-18,,0.4886743535246804
2010-02-18,,0.2707792580007365
2010-02-18,,0.45880983370349915
2010-02-18,,0.43081819128743815
2010-02-18,,0.352913072010475
2010-02-18,,0.435731174210675
2010-02-18,,0.4718507173795371
2010-02-18,,0.29461172221060733
2010-02-18,,0.4216880794467977
2010-02-18,,0.5074953691018045
2010-02-18,,0.38047833095014505
2010-02-18,,0.33407865116643287
2010-02-18,,0.4233970265330845
2010-02-18,,0.49095831363868864
2010-02-18,,0.47234954084543207
2010-02-18,,0.4630581678157227
2010-02-18,,0.4489328088508764
2010-02-18,,0.39393408796273294
2010-02-18,,0.4703861270785413
2010-02-18,,0.3549481147204767
2010-02-18,,0.3768501001132834
2010-02-18,,0.42952182103019315
2010-02-18,,0.3810612013564696
2010-02-18,,0.4724177374886743
2010-02-18,,0.40809174026249867
2010-02-18,,0.4503651543801058
2010-02-18,,0.53430942525801
2010-02-18,,0.36180256037245523
2010-03-06,,0.23979674021260516
2010-03-06,,0.27453814121999837
2010-03-06,,0.3075109444520669
2010-03-06,,0.28621824852966615
2010-03-06,,0.4261357467576303
2010-03-06,,0.24976171455907076
2010-03-06,,0.32726344327379914
2010-03-06,,0.36771511749777935
2010-03-06,,0.35307841218403724
2010-03-06,,0.2950887603522506
2010-03-06,,0.3367339766892736
2010-03-06,,0.34312036766531784
2010-03-06,,0.3130563382521393
2010-03-06,,0.41278768645664
2010-03-06,,0.3062830217832639
2010-03-06,,0.25888835644655595
2010-03-06,,0.3612781707298741
2010-03-06,,0.2558611105146622
2010-03-06,,0.28095116486338706
2010-03-06,,0.31896261507493373
2010-03-06,,0.3483821991017858
2010-03-06,,0.44154700961863635
2010-03-06,,0.3149501261757147
2010-03-06,,0.4065009219951486
2010-03-06,,0.23540912370115222
2010-03-06,,0.3597695950940036
2010-03-06,,0.35224493178123395
2010-03-06,,0.2420762816741324
2010-03-06,,0.344293793835212
2010-03-06,,0.36952013506153764
2010-03-06,,0.24071857743504355
2010-03-06,,0.314693807876329
2010-03-06,,0.375831273548477
2010-03-06,,0.2660041400710886
2010-03-06,,0.24989674062839498
2010-03-06,,0.35534213089078337
2010-03-06,,0.34939198355143797
2010-03-06,,0.3718208154800384
2010-03-06,,0.32736474379605673
2010-03-06,,0.34012228958918905
2010-03-06,,0.3338178387036112
2010-03-06,,0.3082357897971141
2010-03-06,,0.28053350386083514
2010-03-06,,0.2800189412312687
2010-03-06,,0.36354533218284657
2010-03-06,,0.31767338717827287
2010-03-06,,0.33170965788901596
2010-03-06,,0.2714806065147394
2010-03-06,,0.36944572054315333
2010-03-06,,0.3649907810914516
2010-03-06,,0.27520848729334885
2010-03-22,,0.21288631711894213
2010-03-22,,0.25525065608241015
2010-03-22,,0.2741601055389362
2010-03-22,,0.23539243450402011
2010-03-22,,0.3390426812332188
2010-03-22,,0.22499758916351603
2010-03-22,,0.27182706677480706
2010-03-22,,0.24743941521983942
2010-03-22,,0.26545851967301604
2010-03-22,,0.26629954739802736
2010-03-22,,0.26056404997780586
2010-03-22,,0.28273836502037814
2010-03-22,,0.2557434866801559
2010-03-22,,0.27314139086657424
2010-03-22,,0.2586694601114432
2010-03-22,,0.22722774673016463
2010-03-22,,0.31151838048249847
2010-03-22,,0.22226150979415185
2010-03-22,,0.22983471707142733
2010-03-22,,0.23877723936708417
2010-03-22,,0.2579794216447905
2010-03-22,,0.30099043685578714
2010-03-22,,0.2618018636327826
2010-03-22,,0.29370709956279956
2010-03-22,,0.21486773397064093
2010-03-22,,0.2750485704940892
2010-03-22,,0.2791572099238555
2010-03-22,,0.20897442346413472
2010-03-22,,0.24729243872006532
2010-03-22,,0.2850374115667633
2010-03-22,,0.22012493318028342
2010-03-22,,0.2556069891407149
2010-03-22,,0.2672705124468037
2010-03-22,,0.2250394526316418
2010-03-22,,0.22188963422188115
2010-03-22,,0.24928899629054785
2010-03-22,,0.26182613104222563
2010-03-22,,0.26383692645685247
2010-03-22,,0.25439461598947627
2010-03-22,,0.2684358707874231
2010-03-22,,0.286278342916177
2010-03-22,,0.2551063602031067
2010-03-22,,0.2302903923443925
2010-03-22,,0.23798335662992226
2010-03-22,,0.2911647224647188
2010-03-22,,0.26780336087156553
2010-03-22,,0.25407812284913056
2010-03-22,,0.23495666796271175
2010-03-22,,0.30740226245546065
2010-03-22,,0.2519388685075513
2010-03-22,,0.23423066070418339
2010-04-07,,0.21224402204517148
2010-04-07,,0.2507961468143434
2010-04-07,,0.2566444869650548
2010-04-07,,0.2141484844872451
2010-04-07,,0.32931914440030136
2010-04-07,,0.22190827747866176
2010-04-07,,0.26851834120782075
2010-04-07,,0.20419224395007185
2010-04-07,,0.24443373393070164
2010-04-07,,0.2660269097303576
2010-04-07,,0.2300050054722708
2010-04-07,,0.2745633680426542
2010-04-07,,0.23341373977660654
2010-04-07,,0.22279273625826157
2010-04-07,,0.2493936290752772
2010-04-07,,0.2160031502648751
2010-04-07,,0.3092770526173894
2010-04-07,,0.22291637959442456
2010-04-07,,0.21640584551088837
2010-04-07,,0.21213859933786028
2010-04-07,,0.25019055212924635
2010-04-07,,0.28299261748430987
2010-04-07,,0.2420232854974027
2010-04-07,,0.253849042405388
2010-04-07,,0.20389978562842126
2010-04-07,,0.2481554688855721
2010-04-07,,0.2716180536420376
2010-04-07,,0.20186873145434056
2010-04-07,,0.20788102695035274
2010-04-07,,0.26638612803199274
2010-04-07,,0.21120422480059428
2010-04-07,,0.22982658861920569
2010-04-07,,0.2452733031288528
2010-04-07,,0.21930941907705706
2010-04-07,,0.2078963853798166
2010-04-07,,0.22179297579368965
2010-04-07,,0.23593988892369058
2010-04-07,,0.23343898799853086
2010-04-07,,0.24161461259334607
2010-04-07,,0.2575746062174056
2010-04-07,,0.2758388560814803
2010-04-07,,0.2394069913955119
2010-04-07,,0.2182326077194788
2010-04-07,,0.21627325134898467
2010-04-07,,0.27722635760088954
2010-04-07,,0.24706864089150124
2010-04-07,,0.22420018827354823
2010-04-07,,0.22340399708023206
2010-04-07,,0.2952894746320878
2010-04-07,,0.22444083338849427
2010-04-07,,0.2222131996834212
2010-04-23,,0.20602300777392482
2010-04-23,,0.2512226106499002
2010-04-23,,0.2712465533122685
2010-04-23,,0.19853691932759301
2010-04-23,,0.3544353333907078
2010-04-23,,0.21331284308624707
2010-04-23,,0.2648054250983284
2010-04-23,,0.1850772632974356
2010-04-23,,0.22992600443764166
2010-04-23,,0.2492275438999466
2010-04-23,,0.2425854930173159
2010-04-23,,0.26953286519829694
2010-04-23,,0.23078003800244495
2010-04-23,,0.20345783237665635
2010-04-23,,0.24809362617326616
2010-04-23,,0.20496456662094473
2010-04-23,,0.32414420829389856
2010-04-23,,0.20792311410657277
2010-04-23,,0.20145831872114472
2010-04-23,,0.19964832574371982
2010-04-23,,0.2503182863470071
2010-04-23,,0.2780960119944629
2010-04-23,,0.24011617827208398
2010-04-23,,0.25080897163347793
2010-04-23,,0.2005393154791395
2010-04-23,,0.25305132913179984
2010-04-23,,0.2811904111040427
2010-04-23,,0.18700371682206313
2010-04-23,,0.1919567118932687
2010-04-23,,0.26366084487474795
2010-04-23,,0.2022717772668618
2010-04-23,,0.24141033210762172
2010-04-23,,0.2373091891488122
2010-04-23,,0.20412699573523124
2010-04-23,,0.20347859373928584
2010-04-23,,0.2246919095051379
2010-04-23,,0.23034274924473247
2010-04-23,,0.24183230000217168
2010-04-23,,0.23280056859472473
2010-04-23,,0.2648078914628727
2010-04-23,,0.2898337579988536
2010-04-23,,0.2252063189015982
2010-04-23,,0.21697697265917648
2010-04-23,,0.20910884149635495
2010-04-23,,0.2963888408733737
2010-04-23,,0.2570467294953014
2010-04-23,,0.23652880292269624
2010-04-23,,0.21353161582189692
2010-04-23,,0.3051229716090732
2010-04-23,,0.20585700765533685
2010-04-23,,0.21215160460991392
2010-05-09,,0.1955688095154387
2010-05-09,,0.24800301401919328
2010-05-09,,0.2575086456227279
2010-05-09,,0.20339113886149868
2010-05-09,,0.35593754356600993
2010-05-09,,0.20311005949629468
2010-05-09,,0.27093021305941833
2010-05-09,,0.18591893335422457
2010-05-09,,0.23141428662810645
2010-05-09,,0.24831882710271827
2010-05-09,,0.23965292480315858
2010-05-09,,0.2857406103894371
2010-05-09,,0.22177512550537168
2010-05-09,,0.2029137171680473
2010-05-09,,0.23851649157800917
2010-05-09,,0.19333496397494632
2010-05-09,,0.318911605600531
2010-05-09,,0.20934101145625833
2010-05-09,,0.2060628597767486
2010-05-09,,0.20316602155702296
2010-05-09,,0.2503914237980931
2010-05-09,,0.28155480801554666
2010-05-09,,0.21827823183884817
2010-05-09,,0.2473937355671006
2010-05-09,,0.19471671499759327
2010-05-09,,0.24449479068268132
2010-05-09,,0.27715100913570606
2010-05-09,,0.18151418392965993
2010-05-09,,0.1886648831256456
2010-05-09,,0.27166449171309515
2010-05-09,,0.20042772566127418
2010-05-09,,0.225026692613421
2010-05-09,,0.23864783802093126
2010-05-09,,0.19926451345932097
2010-05-09,,0.1941335342189417
2010-05-09,,0.20358754645548185
2010-05-09,,0.2267893829116077
2010-05-09,,0.2189541283793377
2010-05-09,,0.23489562462502545
2010-05-09,,0.2664561096217032
2010-05-09,,0.2771738925004064
2010-05-09,,0.21607919459841934
2010-05-09,,0.21366239997998648
2010-05-09,,0.21689445919034211
2010-05-09,,0.27392203234666773
2010-05-09,,0.2455050591086519
2010-05-09,,0.2356719276601636
2010-05-09,,0.20242537529385343
2010-05-09,,0.2969945096220556
2010-05-09,,0.20489668707355066
2010-05-09,,0.19993861817050015
2010-05-25,,0.19615729837526136
2010-05-25,,0.2372337968002613
2010-05-25,,0.2536906069889658
2010-05-25,,0.19628377234542646
2010-05-25,,0.34975859859821495
2010-05-25,,0.19726136049662413
2010-05-25,,0.2676507966629923
2010-05-25,,0.1777780915525176
2010-05-25,,0.23499558878991184
2010-05-25,,0.2424822524318145
2010-05-25,,0.23912112362734772
2010-05-25,,0.26815035168056456
2010-05-25,,0.2373082552908397
2010-05-25,,0.19353669396427348
2010-05-25,,0.24426887900623145
2010-05-25,,0.18991738712091366
2010-05-25,,0.3033851222556608
2010-05-25,,0.2080313986201612
2010-05-25,,0.2057187028486032
2010-05-25,,0.1990598522697321
2010-05-25,,0.24127484339692074
2010-05-25,,0.2762804078053207
2010-05-25,,0.22363254895976337
2010-05-25,,0.2421390415844808
2010-05-25,,0.18785629755479608
2010-05-25,,0.2575127748395987
2010-05-25,,0.26919273512048053
2010-05-25,,0.17733966099427875
2010-05-25,,0.18307018054872623
2010-05-25,,0.2757202018830665
2010-05-25,,0.1946892981721682
2010-05-25,,0.23707155053487222
2010-05-25,,0.24593203889736553
2010-05-25,,0.20141488954327866
2010-05-25,,0.19513298753053893
2010-05-25,,0.21403171343906047
2010-05-25,,0.23816398080285003
2010-05-25,,0.22950710497117377
2010-05-25,,0.23116682111328044
2010-05-25,,0.25857466582058664
2010-05-25,,0.27733485161246274
2010-05-25,,0.21668884461844853
2010-05-25,,0.2201978576662307
2010-05-25,,0.21924462811228548
2010-05-25,,0.28287620858440127
2010-05-25,,0.23084558628425372
2010-05-25,,0.2379859907418199
2010-05-25,,0.20494789374926228
2010-05-25,,0.2982704646980961
2010-05-25,,0.2122553332056318
2010-05-25,,0.19790949938142768
2010-06-10,,0.2010222818253908
2010-06-10,,0.2585838111597972
2010-06-10,,0.25225820988876185
2010-06-10,,0.2006927647405486
2010-06-10,,0.4484892701697221
2010-06-10,,0.20978208013962404
2010-06-10,,0.33843779714502237
2010-06-10,,0.1742850598044988
2010-06-10,,0.24215680697344666
2010-06-10,,0.24894973405680598
2010-06-10,,0.23941215422724557
2010-06-10,,0.3600639248722157
2010-06-10,,0.23674843019691974
2010-06-10,,0.1942337889098529
2010-06-10,,0.2500016396979187
2010-06-10,,0.20162557506939205
2010-06-10,,0.33525541086106203
2010-06-10,,0.21534621237025733
2010-06-10,,0.20928153395118126
2010-06-10,,0.19487377538249345
2010-06-10,,0.24891047340488798
2010-06-10,,0.30225507399038215
2010-06-10,,0.22692511138566543
2010-06-10,,0.26804353469251396
2010-06-10,,0.20179969189391553
2010-06-10,,0.26383452146660896
2010-06-10,,0.30669486424918874
2010-06-10,,0.1815317232990373
2010-06-10,,0.18164355266412227
2010-06-10,,0.30874917453757844
2010-06-10,,0.2051101879254716
2010-06-10,,0.23235371746304515
2010-06-10,,0.27160349174919535
2010-06-10,,0.20686726200057529
2010-06-10,,0.20147841170698164
2010-06-10,,0.2050588536700245
2010-06-10,,0.24667170177422587
2010-06-10,,0.21938685180521045
2010-06-10,,0.24462778740049085
2010-06-10,,0.3283903915468555
2010-06-10,,0.2836138731039352
2010-06-10,,0.21843101245087287
2010-06-10,,0.21892096176470555
2010-06-10,,0.2155654346176327
2010-06-10,,0.28070890920483155
2010-06-10,,0.24622110189707425
2010-06-10,,0.23374287765347565
2010-06-10,,0.2073994818372906
2010-06-10,,0.3146674462140006
2010-06-10,,0.21782400117226722
2010-06-10,,0.2112381005516464
2010-06-26,,0.21129783657248163
2010-06-26,,0.309148459602286
2010-06-26,,0.29374870770118383
2010-06-26,,0.21983031293273836
2010-06-26,,0.5259656648461443
2010-06-26,,0.28899000271803393
2010-06-26,,0.41556605291424525
2010-06-26,,0.20785674111148325
2010-06-26,,0.22975187143535977
2010-06-26,,0.3741862283137434
2010-06-26,,0.26767586577850344
2010-06-26,,0.42850641118468363
2010-06-26,,0.2513710800631171
2010-06-26,,0.2383462907890441
2010-06-26,,0.29917016925735546
2010-06-26,,0.23479034760717987
2010-06-26,,0.40373101428549574
2010-06-26,,0.2774726179312585
2010-06-26,,0.2250039874417775
2010-06-26,,0.2765202028759554
2010-06-26,,0.27838580898426807
2010-06-26,,0.323454131139507
2010-06-26,,0.267490572444236
2010-06-26,,0.29131855370196374
2010-06-26,,0.22299949758333326
2010-06-26,,0.27780822080654805
2010-06-26,,0.38521255174569463
2010-06-26,,0.18593826563858892
2010-06-26,,0.24691990615241527
2010-06-26,,0.337292706855705
2010-06-26,,0.23085762085325184
2010-06-26,,0.2522733457586879
2010-06-26,,0.3471886758154505
2010-06-26,,0.1738847199551707
2010-06-26,,0.17669645105844847
2010-06-26,,0.2224680905408782
2010-06-26,,0.27123152634084546
2010-06-26,,0.23943520815777491
2010-06-26,,0.27287191732241
2010-06-26,,0.3966827281911915
2010-06-26,,0.3123124768791421
2010-06-26,,0.2103262241190142
2010-06-26,,0.294490698380751
2010-06-26,,0.3042847201285242
2010-06-26,,0.3071276813630024
2010-06-26,,0.2665674878024956
2010-06-26,,0.2692254471213165
2010-06-26,,0.18378398219934153
2010-06-26,,0.3510145891874661
2010-06-26,,0.217838028489541
2010-06-26,,0.2865950414684314
2010-07-12,,0.4003854562217819
2010-07-12,,0.36316193899811694
2010-07-12,,0.4094747339516183
2010-07-12,,0.3688086051690972
2010-07-12,,0.44342808805234774
2010-07-12,,0.3165771235444491
2010-07-12,,0.43070479078154944
2010-07-12,,0.25375754246517357
2010-07-12,,0.44026719325644
2010-07-12,,0.4320066160129922
2010-07-12,,0.4316207536785786
2010-07-12,,0.4229076501073082
2010-07-12,,0.4372242217934554
2010-07-12,,0.2864292850086104
2010-07-12,,0.4146426694649354
2010-07-12,,0.3227771427350397
2010-07-12,,0.4999846832741173
2010-07-12,,0.31625112285533863
2010-07-12,,0.41589788330797317
2010-07-12,,0.327647935479457
2010-07-12,,0.38296008088750766
2010-07-12,,0.3650881346786691
2010-07-12,,0.40029062001608856
2010-07-12,,0.3557954068882354
2010-07-12,,0.3016043214467911
2010-07-12,,0.42380635965227004
2010-07-12,,0.43335803086373154
2010-07-12,,0.32651134935392534
2010-07-12,,0.32110039367425947
2010-07-12,,0.4038317853860045
2010-07-12,,0.3704229831644909
2010-07-12,,0.45449541605419547
2010-07-12,,0.5213038584929044
2010-07-12,,0.3698979570036971
2010-07-12,,0.26181945237549026
2010-07-12,,0.3431444426132449
2010-07-12,,0.4646548900811572
2010-07-12,,0.379503083257076
2010-07-12,,0.4518950083638239
2010-07-12,,0.41361886719607827
2010-07-12,,0.4348454857624843
2010-07-12,,0.3825841710276322
2010-07-12,,0.38518555155781664
2010-07-12,,0.3577438114546021
2010-07-12,,0.44207368173058215
2010-07-12,,0.3578204565733347
2010-07-12,,0.4053628374111451
2010-07-12,,0.28525105093616815
2010-07-12,,0.4897338770930565
2010-07-12,,0.4706401978786725
2010-07-12,,0.3836021251882658
2010-07-28,,0.4331809639563913
2010-07-28,,0.5056763390265404
2010-07-28,,0.4817407764118773
2010-07-28,,0.5517129048220496
2010-07-28,,0.4152403697977452
2010-07-28,,0.384302495522697
2010-07-28,,0.3147658937337255
2010-07-28,,0.3966345697800269
2010-07-28,,0.4544469164555187
2010-07-28,,0.3456477668728884
2010-07-28,,0.5099805143410885
2010-07-28,,0.40108454872140686
2010-07-28,,0.42038915325608434
2010-07-28,,0.45132545185371037
2010-07-28,,0.431278849697159
2010-07-28,,0.4524043204249298
2010-07-28,,0.49875027066259553
2010-07-28,,0.37234602794070876
2010-07-28,,0.5499945358914206
2010-07-28,,0.4738437596405563
2010-07-28,,0.27996395554071235
2010-07-28,,0.288992481983545
2010-07-28,,0.40960512000554256
2010-07-28,,0.35658806495885637
2010-07-28,,0.40280087261767344
2010-07-28,,0.4366267252072417
2010-07-28,,0.4979200368835384
2010-07-28,,0.34282321557767653
2010-07-28,,0.5394616196496723
2010-07-28,,0.3802818644884858
2010-07-28,,0.49783146578635
2010-07-28,,0.5225028098446881
2010-07-28,,0.41323120570896826
2010-07-28,,0.4053512129022921
2010-07-28,,0.3259618021415354
2010-07-28,,0.4867499180132864
2010-07-28,,0.4898083342785708
2010-07-28,,0.527757808318856
2010-07-28,,0.34258998583409395
2010-07-28,,0.4342448968020571
2010-07-28,,0.4870715703552479
2010-07-28,,0.35959875374750205
2010-07-28,,0.5331976666012986
2010-07-28,,0.5724433798601587
2010-07-28,,0.4853263459401155
2010-07-28,,0.47595118769825073
2010-07-28,,0.5478380984048004
2010-07-28,,0.39730293243663106
2010-07-28,,0.5331224524104009
2010-07-28,,0.567558889124151
2010-07-28,,0.4203110243798348
2010-08-13,,0.8074694129014668
2010-08-13,,0.6069862958436908
2010-08-13,,0.5610133430159041
2010-08-13,,0.6355426119603369
2010-08-13,,0.6145092566252477
2010-08-13,,0.5026954968993731
2010-08-13,,0.6019325407912532
2010-08-13,,0.457177788815135
2010-08-13,,0.7369579716910393
2010-08-13,,0.5478626220355316
2010-08-13,,0.6353932391896115
2010-08-13,,0.5962344120210586
2010-08-13,,0.6024283295859219
2010-08-13,,0.5867973625516091
2010-08-13,,0.6196852566496511
2010-08-13,,0.5959927990825532
2010-08-13,,0.5490029128294678
2010-08-13,,0.5475385013012289
2010-08-13,,0.662125053597649
2010-08-13,,0.5555158629138702
2010-08-13,,0.6434105970086281
2010-08-13,,0.6707343569255174
2010-08-13,,0.5453720413829246
2010-08-13,,0.5571849483090492
2010-08-13,,0.5170683927089814
2010-08-13,,0.5946078612431627
2010-08-13,,0.5709393805314887
2010-08-13,,0.5844596233239628
2010-08-13,,0.5581209394936822
2010-08-13,,0.6429824470531927
2010-08-13,,0.6111192063085132
2010-08-13,,0.6185957171949957
2010-08-13,,0.6548153989102182
2010-08-13,,0.7061441212019396
2010-08-13,,0.7074329235507105
2010-08-13,,0.6297292138367818
2010-08-13,,0.677353335624679
2010-08-13,,0.6418993222605122
2010-08-13,,0.6707914957423312
2010-08-13,,0.5917236898102088
2010-08-13,,0.5805362447292624
2010-08-13,,0.7455354762039905
2010-08-13,,0.5362331170476745
2010-08-13,,0.5720857788431314
2010-08-13,,0.6170738217366977
2010-08-13,,0.5804428168648852
2010-08-13,,0.6706537846777976
2010-08-13,,0.7660605649093895
2010-08-13,,0.6228282229290489
2010-08-13,,0.7309744857971928
2010-08-13,,0.5339063305925629
2010-08-29,,0.6145334814043097
2010-08-29,,0.464389316789495
2010-08-29,,0.5822350640633168
2010-08-29,,0.6900080804646118
2010-08-29,,0.6791640822651034
2010-08-29,,0.5310304908353481
2010-08-29,,0.5185474843256227
2010-08-29,,0.4559794430309751
2010-08-29,,0.6528539368076359
2010-08-29,,0.6256132723476415
2010-08-29,,0.6805062297500006
2010-08-29,,0.5632285238972365
2010-08-29,,0.5674096566804159
2010-08-29,,0.5498442017891099
2010-08-29,,0.6582558564005199
2010-08-29,,0.496433910471868
2010-08-29,,0.6233242674179216
2010-08-29,,0.5750734376036445
2010-08-29,,0.585258311927171
2010-08-29,,0.5405795069503159
2010-08-29,,0.6255280486168944
2010-08-29,,0.5577287313436853
2010-08-29,,0.5761315938799787
2010-08-29,,0.536045080095163
2010-08-29,,0.37037137109632445
2010-08-29,,0.583690385565366
2010-08-29,,0.6313036293897079
2010-08-29,,0.5276522839477966
2010-08-29,,0.5239377304405782
2010-08-29,,0.585322456663065
2010-08-29,,0.49204772672267916
2010-08-29,,0.6310020848383084
2010-08-29,,0.551109855660046
2010-08-29,,0.611599639339609
2010-08-29,,0.47571185839180957
2010-08-29,,0.5733764335869733
2010-08-29,,0.6199821737509024
2010-08-29,,0.61420639840309
2010-08-29,,0.6399779905618588
2010-08-29,,0.6149027113872659
2010-08-29,,0.5868744091254267
2010-08-29,,0.625936672377514
2010-08-29,,0.5547374280471455
2010-08-29,,0.6030962522888533
2010-08-29,,0.6392301690176779
2010-08-29,,0.6080306820360288
2010-08-29,,0.6712314557547323
2010-08-29,,0.5524751271972853
2010-08-29,,0.6064711517733891
2010-08-29,,0.6012042309256643
2010-08-29,,0.6056820805992904
2010-09-14,,0.6217207249766807
2010-09-14,,0.6771931096260985
2010-09-14,,0.6409347493789795
2010-09-14,,0.6001289547826247
2010-09-14,,0.7684576195472204
2010-09-14,,0.6142895390364942
2010-09-14,,0.6760730959810752
2010-09-14,,0.43586785812692885
2010-09-14,,0.6512006260656332
